Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,OSR Core,OSR Adjacent
"https://www.kickstarter.com/projects/hawvermale/the-exfiltrators-an-rpg-adventure-module?ref=bggforums',","https://rpggeek.com/geeklist/234882/item/5945449',#item5945449',",3,https://www.kicktraq.com/projects/hawvermale/the-exfiltrators-an-rpg-adventure-module/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,The Exfiltrators (an RPG adventure module),5-Mar-18,Y,USD,"1,613.00",1,"1,613.00",Y,N,Y,"$1,613 ",268.00%,Ended,1613,1.61117E+12,February 3 2018,,,1,
"https://www.kickstarter.com/projects/1000694697/dimgaard-vol-xxvi-dnd-adventures?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5975506#item5975506,4,https://www.kicktraq.com/projects/1000694697/dimgaard-vol-xxvi-dnd-adventures/,5E,,,Dimgaard Vol. XXVI - DnD Adventures,5-Mar-18,Y,USD,"1,895.00",1,"1,895.00",Y,N,Y,"$1,895 ",6316.00%,Ended,1895,1.61117E+12,February 16 2018,,,,
https://www.kickstarter.com/projects/188796491/the-navarro-knight-first-edition?ref=bggforums,https://rpggeek.com/geeklist/234882/item/5896622#item5896622,1,https://www.kicktraq.com/projects/188796491/the-navarro-knight-first-edition/,RPG,,,The Navarro Knight First Edition,5-Mar-18,Y,EUR,635,1.23352,Not Funded,N,Y,N,€635,5.00%,Cancelled,0,1.61117E+12,January 15 2018,,,,
"https://www.kickstarter.com/projects/259750074/good-society-a-jane-austen-roleplaying-game?ref=bggforums',","https://rpggeek.com/geeklist/234882/item/5945520',#item5945520',",3,https://www.kicktraq.com/projects/259750074/good-society-a-jane-austen-roleplaying-game/,RPG,,,Good Society: A Jane Austen Roleplaying Game,5-Mar-18,Y,AUD,"154,775.00",0.7763,"120,151.83",Y,N,Y,"$154,775 AUD",3869.00%,Ended,120151.83,1.61117E+12,February 3 2018,,,,
"https://www.kickstarter.com/projects/legendarygames/pirate-campaign-compendium-for-5e-and-pathfinder-r?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5969161#item5969161,4,https://www.kicktraq.com/projects/legendarygames/pirate-campaign-compendium-for-5e-and-pathfinder-r/,5E,,,Pirate Campaign Compendium for 5E and Pathfinder RPG,6-Mar-18,Y,USD,"42,070.00",1,"42,070.00",Y,N,Y,"$42,070 ",701.00%,Ended,42070,1.61117E+12,February 12 2018,,,,
"https://www.kickstarter.com/projects/703847753/age-of-ther?ref=bggforums',","https://rpggeek.com/geeklist/234882/item/5949241',#item5949241',",3,https://www.kicktraq.com/projects/703847753/age-of-ther/,RPG,,,Age of Æther,7-Mar-18,Y,USD,"6,520.00",1,"6,520.00",Y,N,Y,"$6,520 ",326.00%,Ended,6520,1.61117E+12,February 5 2018,,,,
"https://www.kickstarter.com/projects/eloylasanta/h-p-lovecraft-preparatory-academy-tabletop-rpg?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5971827#item5971827,4,https://www.kicktraq.com/projects/eloylasanta/h-p-lovecraft-preparatory-academy-tabletop-rpg/,RPG,,,H. P. Lovecraft Preparatory Academy - Tabletop RPG,7-Mar-18,Y,USD,"18,954.00",1,"18,954.00",Y,N,Y,"$18,954 ",473.00%,Ended,18954,1.61117E+12,February 14 2018,,,,
"https://www.kickstarter.com/projects/sigilstonepublishing/vagabonds-of-dyfed-rpg-osr-meets-pbta?ref=bggforums',","https://rpggeek.com/geeklist/234882/item/5950516',#item5950516',",3,https://www.kicktraq.com/projects/sigilstonepublishing/vagabonds-of-dyfed-rpg-osr-meets-pbta/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Vagabonds of Dyfed RPG: OSR meets PbtA,8-Mar-18,Y,USD,"7,050.00",1,"7,050.00",Y,N,Y,"$7,050 ",176.00%,Ended,7050,1.61117E+12,February 6 2018,,,,
https://www.kickstarter.com/projects/141004033/on-ouisconsin-a-5e-dungeons-and-dragons-adventure?ref=bggforums,https://rpggeek.com/geeklist/234882/item/5954896'#item5954896',3,https://www.kicktraq.com/projects/141004033/on-ouisconsin-a-5e-dungeons-and-dragons-adventure/,5E,,,On Ouisconsin: A 5E Dungeons and Dragons Adventure,9-Mar-18,Y,USD,"1,857.00",1,Not Funded,N,N,N,"$1,857 ",37.00%,Ended,0,1.61117E+12,February 7 2018,,,,
"https://www.kickstarter.com/projects/1298145716/return-of-the-lazy-dungeon-master?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5954899#item5954899,4,https://www.kicktraq.com/projects/1298145716/return-of-the-lazy-dungeon-master/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Return of the Lazy Dungeon Master,9-Mar-18,Y,USD,"73,720.00",1,"73,720.00",Y,N,Y,"$73,720 ",2106.00%,Ended,73720,1.61117E+12,February 7 2018,,,,
"https://www.kickstarter.com/projects/255133215/strongholds-and-streaming?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5959190#item5959190,4,https://www.kicktraq.com/projects/255133215/strongholds-and-streaming/,5E,,,Strongholds & Streaming,11-Mar-18,Y,EUR,"2,121,465.00",1.2307,"2,610,886.98",Y,N,Y,"€2,121,465",4242.00%,Ended,2610886.98,1.61117E+12,February 9 2018,,,,
"https://www.kickstarter.com/projects/1395218924/adventure-on-the-edge-of-extinction-in-a-war-betwe?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5967439#item5967439,4,https://www.kicktraq.com/projects/1395218924/adventure-on-the-edge-of-extinction-in-a-war-betwe/,RPG,,,Adventure on the edge of extinction in a war between worlds,11-Mar-18,Y,GBP,"2,792.00",1.3854,"3,868.04",Y,N,Y,"£2,792",279.00%,Ended,3868.04,1.61117E+12,February 10 2018,,,,
"https://www.kickstarter.com/projects/1762405716/new-tabletop-rpg-adventures-from-melting-point-pub?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5969178#item5969178,4,https://www.kicktraq.com/projects/1762405716/new-tabletop-rpg-adventures-from-melting-point-pub/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,New tabletop RPG adventures from Melting Point Publishing,12-Mar-18,Y,GBP,792,1.39067,"1,101.41",Y,N,Y,£792,113.00%,Ended,1101.41,1.61117E+12,February 12 2018,,,,
"https://www.kickstarter.com/projects/eloso/monster-i-masona-sagospelet-aventyr?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5985346#item5985346,5,https://www.kicktraq.com/projects/eloso/monster-i-masona-sagospelet-aventyr/,non-5E,https://rpggeek.com/rpg/47043/sagospelet-aventyr,,Monster i Masona - Sagospelet Äventyr,12-Mar-18,Y,SEK,"37,166.00",0.12137,"4,510.84",Y,N,Y,"kr37,166 SEK",247.00%,Ended,4510.84,1.61117E+12,February 20 2018,,,,
"https://www.kickstarter.com/projects/1178384921/devils-run-roleplaying-game-2d20-and-savage-worlds?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5985341#item5985341,5,https://www.kicktraq.com/projects/1178384921/devils-run-roleplaying-game-2d20-and-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Devil's Run Roleplaying Game (2d20 & Savage Worlds),13-Mar-18,Y,GBP,"10,899.00",1.3968,"15,223.72",Y,N,Y,"£10,899",155.00%,Ended,15223.72,1.61117E+12,February 20 2018,,,,
"https://www.kickstarter.com/projects/jasonlblair/kung-fu-animals-save-the-world-for-the-savage-worl?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5966711#item5966711,4,https://www.kicktraq.com/projects/jasonlblair/kung-fu-animals-save-the-world-for-the-savage-worl/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Kung Fu Animals (Save the World) for the Savage Worlds RPG,13-Mar-18,Y,EUR,"5,654.00",1.23919,Not Funded,N,N,N,"€5,654",28.00%,Ended,0,1.61117E+12,February 11 2018,,,,
"https://www.kickstarter.com/projects/toyvaultinc/the-princess-bride-roleplaying-game?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5969507#item5969507,4,https://www.kicktraq.com/projects/toyvaultinc/the-princess-bride-roleplaying-game/,RPG,,https://rpggeek.com/rpg/204/fudge,The Princess Bride Roleplaying Game,15-Mar-18,Y,USD,"78,078.00",1,"78,078.00",Y,N,Y,"$78,078 ",173.00%,Ended,78078,1.61117E+12,February 13 2018,,,,
"https://www.kickstarter.com/projects/gallantknightgames/tiny-wastelands-minimalist-post-apocalyptic-rolepl?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5971341#item5971341,4,https://www.kicktraq.com/projects/gallantknightgames/tiny-wastelands-minimalist-post-apocalyptic-rolepl/,RPG,,https://rpggeek.com/rpgsystem/44308/tinyd6,Tiny Wastelands: Minimalist Post-Apocalyptic Roleplaying,15-Mar-18,Y,USD,"32,353.00",1,"32,353.00",Y,N,Y,"$32,353 ",539.00%,Ended,32353,1.61117E+12,February 13 2018,,,,
"https://www.kickstarter.com/projects/563681582/folio-of-fiendish-monsters-1e-monster-compendium?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6000651#item6000651,6,https://www.kicktraq.com/projects/563681582/folio-of-fiendish-monsters-1e-monster-compendium/,non-5E,https://rpggeek.com/rpg/191/advanced-dungeons-dragons-1st-edition,,Folio of Fiendish Monsters 1E monster compendium,16-Mar-18,Y,USD,"13,192.00",1,"13,192.00",Y,N,Y,"$13,192 ",131.00%,Ended,13192,1.61117E+12,March 1 2018,,,1,
"https://www.kickstarter.com/projects/936315524/the-arcane-ocean?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5971830#item5971830,4,https://www.kicktraq.com/projects/936315524/the-arcane-ocean/,5E,,,The Arcane Ocean,16-Mar-18,Y,USD,275,1,275,Y,N,Y,$275 ,458.00%,Ended,275,1.61117E+12,February 14 2018,,,,
"https://www.kickstarter.com/projects/928472044/the-demonplague-a-5e-campaign-with-sandbox-and-hex?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6009206#item6009206,6,https://www.kicktraq.com/projects/928472044/the-demonplague-a-5e-campaign-with-sandbox-and-hex/,5E,,,The Demonplague - A 5E Campaign With Sandbox & Hexcrawl,17-Mar-18,Y,CAD,"42,545.00",0.76313,"32,467.37",Y,N,Y,"$42,545 CAD",1701.00%,Ended,32467.37,1.61117E+12,March 3 2018,,,,
"https://www.kickstarter.com/projects/1614383599/a-dam-shame-a-science-fantasy-adventure?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5973831#item5973831,4,https://www.kicktraq.com/projects/1614383599/a-dam-shame-a-science-fantasy-adventure/,non-5E,https://rpggeek.com/rpg/42786/otherworlds,,A Dam Shame (A Science Fantasy Adventure),17-Mar-18,Y,USD,938,1,938,Y,N,Y,$938 ,312.00%,Ended,938,1.61117E+12,February 15 2018,,,,
"https://www.kickstarter.com/projects/1256540796/trudvang-chronicles-stormlands?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5974959#item5974959,4,https://www.kicktraq.com/projects/1256540796/trudvang-chronicles-stormlands/,non-5E,https://rpggeek.com/rpg/1912/trudvang-chronicles,,Trudvang Chronicles - Stormlands,18-Mar-18,Y,SEK,"1,154,646.00",0.12194,"140,797.53",Y,N,Y,"kr1,154,646 SEK",923.00%,Ended,140797.53,1.61117E+12,February 16 2018,,,,
"https://www.kickstarter.com/projects/1990654819/traveller-rpg-element-class-cruisers-box-set?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5974954#item5974954,4,https://www.kicktraq.com/projects/1990654819/traveller-rpg-element-class-cruisers-box-set/,non-5E,https://rpggeek.com/rpg/39931/traveller-mongoose-2nd-edition,,Traveller RPG: Element Class Cruisers Box Set,18-Mar-18,Y,GBP,"43,749.00",1.39422,"60,995.73",Y,N,Y,"£43,749",437.00%,Ended,60995.73,1.61117E+12,February 16 2018,,,,
"https://www.kickstarter.com/projects/shadesofvengeance/era-the-empowered-a-super-powered-rpg?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5982977#item5982977,5,https://www.kicktraq.com/projects/shadesofvengeance/era-the-empowered-a-super-powered-rpg/,RPG,,https://rpggeek.com/rpgsystem/35204/era-d10,Era: The Empowered - A super-powered RPG!,18-Mar-18,Y,USD,"8,836.00",1,"8,836.00",Y,N,Y,"$8,836 ",294.00%,Ended,8836,1.61117E+12,February 20 2018,,,,
"https://www.kickstarter.com/projects/579541734/bodycount-an-ott-cyberpunk-tabletop-rpg?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5982859#item5982859,4,https://www.kicktraq.com/projects/579541734/bodycount-an-ott-cyberpunk-tabletop-rpg/,RPG,,,Bodycount: An OTT Cyberpunk Tabletop RPG,18-Mar-18,Y,AUD,"4,263.00",0.77153,Not Funded,N,Y,N,"$4,263 AUD",53.00%,Cancelled,0,1.61117E+12,February 16 2018,,,,
"https://www.kickstarter.com/projects/507090278/help-me-build-a-dnd-fantasy-world?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5982925#item5982925,5,https://www.kicktraq.com/projects/507090278/help-me-build-a-dnd-fantasy-world/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Help me build a DnD Fantasy World,19-Mar-18,Y,USD,"1,477.00",1,"1,477.00",Y,N,Y,"$1,477 ",211.00%,Ended,1477,1.61117E+12,February 17 2018,,,,
"https://www.kickstarter.com/projects/1587114462/extinction-event-campaign-guide-for-champions-comp?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5982933#item5982933,5,https://www.kicktraq.com/projects/1587114462/extinction-event-campaign-guide-for-champions-comp/,non-5E,https://rpggeek.com/rpg/11085/champions-hero-system-6,,Extinction Event Campaign Guide for Champions Complete,20-Mar-18,Y,USD,"5,267.00",1,"5,267.00",Y,N,Y,"$5,267 ",131.00%,Ended,5267,1.61117E+12,February 18 2018,,,,
"https://www.kickstarter.com/projects/ericfrombloatgames/survive-this-zombies-2nd-edition-tabletop-rpg-bloa?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6028084#item6028084,7,https://www.kicktraq.com/projects/ericfrombloatgames/survive-this-zombies-2nd-edition-tabletop-rpg-bloa/,RPG,,https://rpggeek.com/rpg/40012/survive-zombies-1st-ed,SURVIVE THIS!! Zombies! 2nd Edition Tabletop RPG Bloat Games,20-Mar-18,Y,USD,"2,741.00",1,"2,741.00",Y,N,Y,"$2,741 ",137.00%,Ended,2741,1.61117E+12,March 13 2018,,,,
"https://www.kickstarter.com/projects/1769666669/protean-roleplaying-system?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5982947#item5982947,5,https://www.kicktraq.com/projects/1769666669/protean-roleplaying-system/,RPG,,,Protean Roleplaying System,20-Mar-18,Y,GBP,145,1.40029,Not Funded,N,N,N,£145,18.00%,Ended,0,1.61117E+12,February 18 2018,,,,
"https://www.kickstarter.com/projects/1230703246/dcc-rpg-compatible-adventure-greenwood-of-the-fey?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5982956#item5982956,5,https://www.kicktraq.com/projects/1230703246/dcc-rpg-compatible-adventure-greenwood-of-the-fey/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,DCC RPG compatible adventure: Greenwood of the Fey Sovereign,21-Mar-18,Y,USD,"5,732.00",1,"5,732.00",Y,N,Y,"$5,732 ",1146.00%,Ended,5732,1.61117E+12,February 19 2018,,,,1
"https://www.kickstarter.com/projects/nekoewen/golden-sky-stories-twilight-tales?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5985355#item5985355,5,https://www.kicktraq.com/projects/nekoewen/golden-sky-stories-twilight-tales/,non-5E,https://rpggeek.com/rpg/2428/yuuyake-koyake,,Golden Sky Stories: Twilight Tales,22-Mar-18,Y,USD,"23,876.00",1,"23,876.00",Y,N,Y,"$23,876 ",397.00%,Ended,23876,1.61117E+12,February 20 2018,,,,
"https://www.kickstarter.com/projects/2120854352/summerland-tabletop-rpg-second-edition?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5982938#item5982938,5,https://www.kicktraq.com/projects/2120854352/summerland-tabletop-rpg-second-edition/,RPG,,https://rpggeek.com/rpg/362/summerland,Summerland Tabletop RPG Second Edition,24-Mar-18,Y,GBP,"12,240.00",1.4136,"17,302.46",Y,N,Y,"£12,240",408.00%,Ended,17302.46,,February 18 2018,,,,
"https://www.kickstarter.com/projects/1152089861/sommerlund-city-maps?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5982967#item5982967,5,https://www.kicktraq.com/projects/1152089861/sommerlund-city-maps/,non-5E,https://rpggeek.com/rpg/27307/lone-wolf-adventure-game,,Sommerlund City Maps,27-Mar-18,Y,SEK,"319,941.00",0.12153,"38,882.43",Y,N,Y,"kr319,941 SEK",639.00%,Ended,38882.43,1.61117E+12,February 19 2018,,,,
"https://www.kickstarter.com/projects/305572273/far-away-land-tabletop-role-playing-game?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5994670#item5994670,5,https://www.kicktraq.com/projects/305572273/far-away-land-tabletop-role-playing-game/,RPG,,,Far Away Land Tabletop Role-Playing Game,28-Mar-18,Y,USD,"13,909.00",1,"13,909.00",Y,N,Y,"$13,909 ",927.00%,Ended,13909,1.61117E+12,February 26 2018,,,,
"https://www.kickstarter.com/projects/615623665/suen-ikna-the-known-lands-tabletop-role-playing-ga?ref=bggforums',","https://rpggeek.com/geeklist/234882/item/5925321',#item5925321',",3,https://www.kicktraq.com/projects/615623665/suen-ikna-the-known-lands-tabletop-role-playing-ga/,RPG,,,S̀uen Ikna: The Known Lands Tabletop Role Playing Game,28-Mar-18,Y,USD,483,1,Not Funded,N,N,N,$483 ,4.00%,Ended,0,1.61117E+12,January 27 2018,,,,
"https://www.kickstarter.com/projects/1248526305/the-onepage-oneshots?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5996728#item5996728,5,https://www.kicktraq.com/projects/1248526305/the-onepage-oneshots/,5E,,,The Onepage Oneshots,29-Mar-18,Y,DKK,"7,541.00",0.16501,"1,244.34",Y,N,Y,"kr7,541 DKK",251.00%,Ended,1244.34,1.61117E+12,February 27 2018,,,,
"https://www.kickstarter.com/projects/9257403/liminal-rpg?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/5996257#item5996257,5,https://www.kicktraq.com/projects/9257403/liminal-rpg/,RPG,,,Liminal RPG,29-Mar-18,Y,GBP,"24,069.00",1.4025,"33,756.77",Y,N,Y,"£24,069",687.00%,Ended,33756.77,1.61117E+12,February 27 2018,,,,
https://www.kickstarter.com/projects/necromech/necromech-tabletop-role-playing-game?ref=bggforum,https://rpggeek.com/geeklist/234882/item/5998775#item5998775,5,https://www.kicktraq.com/projects/necromech/necromech-tabletop-role-playing-game/,RPG,,,NecroMech Tabletop Role-playing Game,29-Mar-18,Y,USD,"8,193.00",1,Not Funded,N,N,N,"$8,193 ",81.00%,Ended,0,1.61117E+12,February 27 2018,,,,
"https://www.kickstarter.com/projects/froggodgames/rappan-athuk-reborn-for-fifth-edition-go-down-the?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6000012#item6000012,6,https://www.kicktraq.com/projects/froggodgames/rappan-athuk-reborn-for-fifth-edition-go-down-the/,5E,,,Rappan Athuk: Reborn for Fifth Edition! Go down the Well!,30-Mar-18,Y,USD,"165,722.00",1,"165,722.00",Y,N,Y,"$165,722 ",552.00%,Ended,165722,1.61117E+12,February 28 2018,,,,
"https://www.kickstarter.com/projects/218255739/protocol-fantasy-game-omnibus?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6000007#item6000007,6,https://www.kicktraq.com/projects/218255739/protocol-fantasy-game-omnibus/,non-5E,https://rpggeek.com/rpg/24381/protocol,,Protocol Fantasy Game Omnibus,30-Mar-18,Y,EUR,"16,857.00",1.2329,"20,783.00",Y,N,Y,"€16,857",1685.00%,Ended,20783,1.61117E+12,February 28 2018,,,,
"https://www.kickstarter.com/projects/660432492/found-by-the-way-pathfinder-rpg-location-modules?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6009186#item6009186,6,https://www.kicktraq.com/projects/660432492/found-by-the-way-pathfinder-rpg-location-modules/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Found by the Way Pathfinder RPG Location Modules,31-Mar-18,Y,EUR,"2,359.00",1.2329,"2,908.41",Y,N,Y,"€2,359",117.00%,Ended,2908.41,1.61117E+12,March 1 2018,,,,
"https://www.kickstarter.com/projects/samjokopublishing/hack-the-planet?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6000634#item6000634,6,https://www.kicktraq.com/projects/samjokopublishing/hack-the-planet/,RPG,,https://rpggeek.com/rpgsystem/48735/forged-dark,Hack The Planet,31-Mar-18,Y,CAD,"53,178.00",0.77435,"41,178.38",Y,N,Y,"$53,178 CAD",531.00%,Ended,41178.38,1.61117E+12,March 1 2018,,,,
"https://www.kickstarter.com/projects/2cgaming/total-party-kill-bestiary-5e-monsters-for-veteran?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6009191#item6009191,6,https://www.kicktraq.com/projects/2cgaming/total-party-kill-bestiary-5e-monsters-for-veteran/,5E,,,Total Party Kill Bestiary: 5E Monsters for Veteran Heroes,1-Apr-18,Y,EUR,"19,776.00",1.23135,"24,351.18",Y,N,Y,"€19,776",126.00%,Ended,24351.18,1.61117E+12,March 1 2018,,,,
"https://www.kickstarter.com/projects/1191819023/ankur-land-of-the-first-people-africa-setting-expa?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6009201#item6009201,6,https://www.kicktraq.com/projects/1191819023/ankur-land-of-the-first-people-africa-setting-expa/,non-5E,https://rpggeek.com/rpg/43547/ankur-kingdom-gods,,"ANKUR ""Land of the first people"" Africa setting expansion",1-Apr-18,Y,USD,"3,692.00",1,"3,692.00",Y,N,Y,"$3,692 ",105.00%,Ended,3692,1.61117E+12,March 2 2018,,,,
"https://www.kickstarter.com/projects/412792115/christopher-mcglothlins-world-defenders-the-summit?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6010608#item6010608,6,https://www.kicktraq.com/projects/412792115/christopher-mcglothlins-world-defenders-the-summit/,non-5E,https://rpggeek.com/rpgsystem/9359/mutants-masterminds-3rd-edition-rules,,Christopher McGlothlin's World Defenders: The Summit,4-Apr-18,Y,USD,"1,601.00",1,"1,601.00",Y,N,Y,"$1,601 ",533.00%,Ended,1601,1.61117E+12,March 5 2018,,,,
"https://www.kickstarter.com/projects/1192053011/emissary-lost-epic-campaign-for-award-winning-cori?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6028070#item6028070,7,https://www.kicktraq.com/projects/1192053011/emissary-lost-epic-campaign-for-award-winning-cori/,non-5E,https://rpggeek.com/rpg/2141/coriolis,,Emissary Lost - Epic Campaign for Award-Winning Coriolis RPG,5-Apr-18,Y,SEK,"1,119,447.00",0.11867,"132,844.78",Y,N,Y,"kr1,119,447 SEK",2238.00%,Ended,132844.78,1.61117E+12,March 13 2018,,,,
"https://www.kickstarter.com/projects/57119387/grey-star-2-the-forbidden-city-collectors-gamebook?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6024497#item6024497,6,https://www.kicktraq.com/projects/57119387/grey-star-2-the-forbidden-city-collectors-gamebook/,non-5E,https://rpggeek.com/rpg/27307/lone-wolf-adventure-game,,"Grey Star 2 - The Forbidden City, Collector's gamebook",5-Apr-18,Y,USD,"11,846.00",1,"11,846.00",Y,N,Y,"$11,846 ",148.00%,Ended,11846,1.61117E+12,March 9 2018,,,,
"https://www.kickstarter.com/projects/1582756696/capers-rpg?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6012933#item6012933,6,https://www.kicktraq.com/projects/1582756696/capers-rpg/,RPG,,,CAPERS RPG,5-Apr-18,Y,USD,"10,256.00",1,"10,256.00",Y,N,Y,"$10,256 ",488.00%,Ended,10256,1.61117E+12,March 6 2018,,,,
"https://www.kickstarter.com/projects/aglaeca7auk/heroic-tales-of-aglaeca?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6012229#item6012229,6,https://www.kicktraq.com/projects/aglaeca7auk/heroic-tales-of-aglaeca/,RPG,,,Heroic Tales of Aglaeca,5-Apr-18,Y,GBP,855,1.40073,Not Funded,N,N,N,£855,56.00%,Ended,0,1.61117E+12,March 6 2018,,,,
"https://www.kickstarter.com/projects/1768030821/advanced-skill-guide-kickstarter-for-the-starfinde?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6041285#item6041285,8,https://www.kicktraq.com/projects/1768030821/advanced-skill-guide-kickstarter-for-the-starfinde/,non-5E,https://rpggeek.com/rpg/43232/starfinder-system-compatible-product,,Advanced Skill Guide Kickstarter for the Starfinder RPG,6-Apr-18,Y,USD,"3,411.00",1,"3,411.00",Y,N,Y,"$3,411 ",227.00%,Ended,3411,1.61117E+12,March 22 2018,,,,
"https://www.kickstarter.com/projects/310174564/flying-circus-a-roleplaying-game-of-high-flying-ad?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6014446#item6014446,6,https://www.kicktraq.com/projects/310174564/flying-circus-a-roleplaying-game-of-high-flying-ad/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Flying Circus - A Roleplaying Game of High-Flying Adventure!,6-Apr-18,Y,CAD,"37,962.00",0.78107,"29,650.98",Y,N,Y,"$37,962 CAD",759.00%,Ended,29650.98,1.61117E+12,March 7 2018,,,,
"https://www.kickstarter.com/projects/babybestiary/baby-bestiary-reprint-digital-goodies?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6028085#item6028085,7,https://www.kicktraq.com/projects/babybestiary/baby-bestiary-reprint-digital-goodies/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Baby Bestiary: Reprint + Digital Goodies,7-Apr-18,Y,USD,"22,855.00",1,"22,855.00",Y,N,Y,"$22,855 ",285.00%,Ended,22855,1.61117E+12,March 13 2018,,,,
"https://www.kickstarter.com/projects/494568513/agents-of-aarf-vol-1-a-pf-5e-compatible-adventure?ref=bggforums',",https://rpggeek.com/geeklist/234882/item/6028065#item6028065,7,https://www.kicktraq.com/projects/494568513/agents-of-aarf-vol-1-a-pf-5e-compatible-adventure/,5E,,,"Agents of A.A.R.F, Vol. 1: a PF/5E Compatible Adventure Path",8-Apr-18,Y,USD,"1,213.00",1,"1,213.00",Y,N,Y,"$1,213 ",121.00%,Ended,1213,1.61117E+12,March 12 2018,,,,
https://www.kickstarter.com/projects/timelesscaverns/fuel-priest-the-dieselpunk-tabletop-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6024500#item6024500,6,https://www.kicktraq.com/projects/timelesscaverns/fuel-priest-the-dieselpunk-tabletop-rpg/,RPG,,,Fuel Priest - The Dieselpunk Tabletop RPG,8-Apr-18,Y,EUR,"7,400.00",1.22708,"9,080.39",Y,N,Y,"€7,400",148.00%,Ended,9080.39,1.61117E+12,March 9 2018,,,,
